"SampleDate","SampleId","Region","SiteCode","TidalHeight","Transect","Blade","BrokenTip","PrevalenceHand","Year","Prevalence","LesionArea","HealthyArea","BladeArea","Severity"
"2021-06-26","OR.D.4.L.4","OR","D","L",4,4,"N","0",2021,0,0,NA,78.7,0
"2021-06-26","OR.D.4.L.5","OR","D","L",4,5,"N","1",2021,1,1.2696320448,10.7621823744,59.49,0.0213419405748865
"2021-06-26","OR.D.4.L.6","OR","D","L",4,6,"N","1",2021,1,0.625530592,20.6007475712,46.34,0.0134987179974104
"2021-06-26","OR.D.4.L.7","OR","D","L",4,7,"N","0",2021,0,0,NA,36.8,0
"2021-06-26","OR.D.4.L.8","OR","D","L",4,8,"N","1",2021,1,1.0644896512,24.3958009536,74.3,0.0143269132059219
"2021-06-26","OR.D.4.L.9","OR","D","L",4,9,"N","1",2021,1,0.6875892672,28.2031510144,77.2,0.0089065967253886
"2021-06-26","OR.D.4.L.10","OR","D","L",4,10,"N","1",2021,0,0,2.8354989824,56.79,0
"2021-06-26","OR.D.4.L.11","OR","D","L",4,11,"N","0",2021,0,0,NA,59,0
"2021-06-26","OR.D.4.L.12","OR","D","L",4,12,"N","0",2021,0,0,NA,21.95,0
"2021-06-26","OR.D.4.L.13","OR","D","L",4,13,"N","0",2021,0,0,NA,44.55,0
"2021-06-26","OR.D.4.L.14","OR","D","L",4,14,"N","0",2021,0,0,NA,13.58,0
"2021-06-26","OR.D.4.L.15","OR","D","L",4,15,"N","0",2021,0,0,NA,12.04,0
"2021-06-26","OR.D.5.L.1","OR","D","L",5,1,"N","1",2021,0,0,NA,46.35,0
"2021-06-26","OR.D.5.L.2","OR","D","L",5,2,"N","1",2021,0,0,NA,69.75,0
"2021-06-26","OR.D.5.L.3","OR","D","L",5,3,"N","1",2021,0,0,NA,40,0
"2021-06-26","OR.D.5.L.4","OR","D","L",5,4,"N","1",2021,0,0,NA,42,0
"2021-06-26","OR.D.5.L.5","OR","D","L",5,5,"N","1",2021,0,0,35.4241057408,71.55,0
"2021-06-26","OR.D.5.L.6","OR","D","L",5,6,"N","1",2021,1,0.0204764864,31.6426254464,67.5,0.000303355354074074
"2021-06-26","OR.D.5.L.7","OR","D","L",5,7,"N","1",2021,1,0.2794438144,19.5041319488,56.7,0.004928462335097
"2021-06-26","OR.D.5.L.8","OR","D","L",5,8,"N","1",2021,0,0,21.5775964224,47.2,0
"2021-06-26","OR.D.5.L.9","OR","D","L",5,9,"N","1",2021,0,0,7.6088753792,35.92,0
"2021-06-26","OR.D.5.L.10","OR","D","L",5,10,"N","1",2021,1,0.6376115392,57.65011824,98,0.00650624019591837
"2021-06-26","OR.D.5.L.11","OR","D","L",5,11,"N","1",2021,1,0.3091967424,28.7713869952,57.5,0.00537733465043478
"2021-06-26","OR.D.5.L.12","OR","D","L",5,12,"N","1",2021,0,0,8.823765632,55.5,0
"2021-06-26","OR.D.5.L.13","OR","D","L",5,13,"N","1",2021,0,0,7.8449752,38.5,0
"2021-06-26","OR.D.5.L.14","OR","D","L",5,14,"N","1",2021,1,0.02067424,17.4019932032,41.4,0.000499377777777778
"2021-06-26","OR.D.5.L.15","OR","D","L",5,15,"N","1",2021,1,1.4532013184,15.4311268928,27.2,0.0534265190588235
"2021-06-26","OR.D.6.L.1","OR","D","L",6,1,"N","1",2021,0,0,12.1286058176,55,0
"2021-06-26","OR.D.6.L.2","OR","D","L",6,2,"N","0",2021,0,0,NA,42.6,0
"2021-06-26","OR.D.6.L.3","OR","D","L",6,3,"N","0",2021,0,0,NA,72.38,0
"2021-06-26","OR.D.6.L.4","OR","D","L",6,4,"N","0",2021,0,0,NA,32.4,0
"2021-06-26","OR.D.6.L.5","OR","D","L",6,5,"Y","1",2021,1,0.7182410752,18.8153381824,68.5,0.0104852711708029
"2021-06-26","OR.D.6.L.6","OR","D","L",6,6,"N","1",2021,1,0.088899232,24.4358370688,75.35,0.00117981727936297
"2021-06-26","OR.D.6.L.7","OR","D","L",6,7,"N","1",2021,0,0,12.5864952896,65.52,0
"2021-06-26","OR.D.6.L.8","OR","D","L",6,8,"N","1",2021,0,0,14.4762646464,45.18,0
"2021-06-26","OR.D.6.L.9","OR","D","L",6,9,"N","1",2021,1,1.5370668224,34.2301953472,55.84,0.0275262683094556
"2021-06-26","OR.D.6.L.10","OR","D","L",6,10,"N","1",2021,0,0,6.8149665856,62.7,0
"2021-06-26","OR.D.6.L.11","OR","D","L",6,11,"N","0",2021,0,0,NA,29.25,0
"2021-06-26","OR.D.6.L.12","OR","D","L",6,12,"N","1",2021,1,0.083416064,5.730719552,37.31,0.00223575620477084
"2021-06-26","OR.D.6.L.13","OR","D","L",6,13,"N","1",2021,0,0,4.6323960576,33.68,0
"2021-06-26","OR.D.6.L.14","OR","D","L",6,14,"Y","1",2021,0,0,7.9867825088,41.25,0
"2021-06-24","OR.E.1.U.1","OR","E","U",1,1,"N","0",2021,0,0,NA,53.73,0
"2021-06-24","OR.E.1.U.2","OR","E","U",1,2,"N","0",2021,0,0,NA,87.6,0
"2021-06-24","OR.E.1.U.3","OR","E","U",1,3,"N","0",2021,0,0,NA,39.12,0
"2021-06-24","OR.E.1.U.4","OR","E","U",1,4,"N","0",2021,0,0,NA,38.5,0
"2021-06-24","OR.E.1.U.5","OR","E","U",1,5,"Y","0",2021,0,0,NA,28.89,0
"2021-06-24","OR.E.1.U.6","OR","E","U",1,6,"N","0",2021,0,0,NA,72.27,0
"2021-06-24","OR.E.1.U.7","OR","E","U",1,7,"N","0",2021,0,0,NA,28.98,0
"2021-06-24","OR.E.1.U.8","OR","E","U",1,8,"N","0",2021,0,0,NA,15.24,0
"2021-06-24","OR.E.1.U.9","OR","E","U",1,9,"N","0",2021,0,0,NA,74.7,0
"2021-06-24","OR.E.1.U.10","OR","E","U",1,10,"N","0",2021,0,0,NA,46.35,0
"2021-06-24","OR.E.1.U.11","OR","E","U",1,11,"N","1",2021,0,0,2.9689467072,40.6,0
"2021-06-24","OR.E.1.U.12","OR","E","U",1,12,"Y","0",2021,0,0,NA,42.84,0
"2021-06-24","OR.E.1.U.13","OR","E","U",1,13,"N","0",2021,0,0,NA,55.76,0
"2021-06-24","OR.E.1.U.14","OR","E","U",1,14,"N","0",2021,0,0,NA,26.28,0
"2021-06-24","OR.E.1.U.15","OR","E","U",1,15,"N","0",2021,0,0,NA,35.46,0
"2021-06-24","OR.E.2.U.1","OR","E","U",2,1,"N","0",2021,0,0,NA,66.55,0
"2021-06-24","OR.E.2.U.2","OR","E","U",2,2,"N","0",2021,0,0,NA,53.55,0
"2021-06-24","OR.E.2.U.3","OR","E","U",2,3,"N","0",2021,0,0,NA,64.8,0
"2021-06-24","OR.E.2.U.4","OR","E","U",2,4,"N","0",2021,0,0,NA,71.55,0
"2021-06-24","OR.E.2.U.5","OR","E","U",2,5,"N","0",2021,0,0,NA,87.45,0
"2021-06-24","OR.E.2.U.6","OR","E","U",2,6,"N","0",2021,0,0,NA,53.37,0
"2021-06-24","OR.E.2.U.7","OR","E","U",2,7,"N","0",2021,0,0,NA,75.5,0
"2021-06-24","OR.E.2.U.8","OR","E","U",2,8,"N","1",2021,1,0.2731876096,12.6376056064,71.1,0.00384230111954993
"2021-06-24","OR.E.2.U.9","OR","E","U",2,9,"N","0",2021,0,0,NA,68.58,0
"2021-06-24","OR.E.2.U.10","OR","E","U",2,10,"N","1",2021,1,0.959644288,7.0459427904,60.03,0.0159860784274529
"2021-06-24","OR.E.2.U.11","OR","E","U",2,11,"N","1",2021,1,0.0227057088,15.0483837888,93.5,0.000242841805347594
"2021-06-24","OR.E.2.U.12","OR","E","U",2,12,"N","1",2021,1,0.135640992,15.487792288,75.7,0.00179182287978864
"2021-06-24","OR.E.2.U.13","OR","E","U",2,13,"Y","0",2021,0,0,NA,34,0
"2021-06-24","OR.E.2.U.14","OR","E","U",2,14,"N","0",2021,0,0,NA,64.24,0
"2021-06-24","OR.E.3.U.1","OR","E","U",3,1,"Y","1",2021,0,0,9.0739419136,37.35,0
"2021-06-24","OR.E.3.U.2","OR","E","U",3,2,"N","0",2021,0,0,NA,69.52,0
"2021-06-24","OR.E.3.U.3","OR","E","U",3,3,"N","0",2021,0,0,NA,30.5,0
"2021-06-24","OR.E.3.U.4","OR","E","U",3,4,"N","0",2021,0,0,NA,66,0
"2021-06-24","OR.E.3.U.5","OR","E","U",3,5,"N","0",2021,0,0,NA,28,0
"2021-06-24","OR.E.3.U.6","OR","E","U",3,6,"N","0",2021,0,0,NA,34.4,0
"2021-06-24","OR.E.3.U.7","OR","E","U",3,7,"N","0",2021,0,0,NA,49.4,0
"2021-06-24","OR.E.3.U.8","OR","E","U",3,8,"N","0",2021,0,0,NA,42,0
"2021-06-24","OR.E.3.U.9","OR","E","U",3,9,"N","1",2021,0,0,3.325945888,44,0
"2021-06-24","OR.E.3.U.10","OR","E","U",3,10,"N","1",2021,0,0,2.2747237056,30.8,0
"2021-06-24","OR.E.3.U.11","OR","E","U",3,11,"N","1",2021,1,1.1652361216,16.7830064576,41.44,0.0281186322779923
"2021-06-24","OR.E.3.U.12","OR","E","U",3,12,"N","0",2021,0,0,NA,39.52,0
"2021-06-24","OR.E.3.U.13","OR","E","U",3,13,"N","0",2021,0,0,NA,47.8,0
"2021-06-24","OR.E.3.U.14","OR","E","U",3,14,"N","0",2021,0,0,NA,42.3,0
"2021-06-24","OR.E.3.U.15","OR","E","U",3,15,"N","0",2021,0,0,NA,47.2,0
"2021-06-24","OR.E.4.L.1","OR","E","L",4,1,"N","1",2021,0,0,8.9718291456,57.68,0
"2021-06-24","OR.E.4.L.2","OR","E","L",4,2,"N","0",2021,0,0,NA,25.06,0
"2021-06-24","OR.E.4.L.3","OR","E","L",4,3,"N","1",2021,0,0,12.0819719232,79.65,0
"2021-06-24","OR.E.4.L.4","OR","E","L",4,4,"N","0",2021,0,0,NA,82.96,0
"2021-06-24","OR.E.4.L.5","OR","E","L",4,5,"N","0",2021,0,0,NA,31.6,0
"2021-06-24","OR.E.4.L.6","OR","E","L",4,6,"N","1",2021,0,0,4.927750048,25.02,0
"2021-06-24","OR.E.4.L.7","OR","E","L",4,7,"N","1",2021,1,1.2781354496,44.3799707776,84.4,0.0151437849478673
"2021-06-24","OR.E.4.L.8","OR","E","L",4,8,"N","0",2021,0,0,NA,20.88,0
"2021-06-24","OR.E.4.L.9","OR","E","L",4,9,"Y","1",2021,1,0.0500136832,15.8937984064,39.76,0.00125788941649899
"2021-06-24","OR.E.4.L.10","OR","E","L",4,10,"N","1",2021,1,0.173663616,11.1285119296,53.36,0.00325456551724138
"2021-06-24","OR.E.4.L.11","OR","E","L",4,11,"N","1",2021,1,0.7296748288,22.0722321088,63.04,0.0115747910659898
"2021-06-24","OR.E.4.L.12","OR","E","L",4,12,"N","1",2021,1,1.0766425088,40.4552809216,66.36,0.016224269270645
"2021-06-24","OR.E.4.L.13","OR","E","L",4,13,"N","0",2021,0,0,NA,30.32,0
"2021-06-24","OR.E.4.L.14","OR","E","L",4,14,"N","1",2021,1,0.199012032,21.8994673728,57.96,0.0034336099378882
"2021-06-24","OR.E.4.L.15","OR","E","L",4,15,"N","0",2021,0,0,NA,17.76,0
"2021-06-24","OR.E.5.L.1","OR","E","L",5,1,"N","1",2021,0,0,NA,77,0
"2021-06-24","OR.E.5.L.2","OR","E","L",5,2,"N","1",2021,1,0.0981397184,28.1381979456,57.6,0.00170381455555556
"2021-06-24","OR.E.5.L.3","OR","E","L",5,3,"N","0",2021,0,0,NA,38,0
"2021-06-24","OR.E.5.L.4","OR","E","L",5,4,"N","1",2021,0,0,NA,26.1,0
"2021-06-24","OR.E.5.L.5","OR","E","L",5,5,"N","0",2021,1,0.1764321664,5.4462060544,47.75,0.00369491447958115
"2021-06-24","OR.E.5.L.6","OR","E","L",5,6,"N","1",2021,1,0.510833504,3.6651832,49.5,0.0103198687676768
"2021-06-24","OR.E.5.L.7","OR","E","L",5,7,"N","1",2021,1,0.356226144,3.7132373248,41.4,0.00860449623188406
"2021-06-24","OR.E.5.L.8","OR","E","L",5,8,"N","0",2021,0,0,NA,22,0
"2021-06-24","OR.E.5.L.9","OR","E","L",5,9,"Y","0",2021,0,0,NA,32.8,0
"2021-06-24","OR.E.5.L.10","OR","E","L",5,10,"N","1",2021,1,7.6230237504,4.4463278976,49.5,0.154000479806061
"2021-06-24","OR.E.5.L.11","OR","E","L",5,11,"N","1",2021,1,0.1816456704,23.5552223104,63,0.00288326460952381
"2021-06-24","OR.E.5.L.12","OR","E","L",5,12,"N","0",2021,0,0,NA,28.5,0
"2021-06-24","OR.E.5.L.13","OR","E","L",5,13,"N","1",2021,0,0,1.869850176,17.2,0
"2021-06-24","OR.E.5.L.14","OR","E","L",5,14,"N","0",2021,0,0,NA,40,0
"2021-06-24","OR.E.5.L.15","OR","E","L",5,15,"Y","1",2021,0,0,0.9347093568,15.6,0
"2021-06-24","OR.E.6.L.1","OR","E","L",6,1,"N","1",2021,1,1.137712416,7.47373776,76.59,0.0148545817469644
"2021-06-24","OR.E.6.L.2","OR","E","L",6,2,"N","0",2021,0,0,NA,77.13,0
"2021-06-24","OR.E.6.L.3","OR","E","L",6,3,"N","1",2021,1,0.5365954048,16.5583943232,82.61,0.00649552602348384
"2021-06-24","OR.E.6.L.4","OR","E","L",6,4,"N","0",2021,0,0,NA,100.4,0
"2021-06-24","OR.E.6.L.5","OR","E","L",6,5,"N","1",2021,1,0.469035584,29.0438375232,77.4,0.00605989126614987
"2021-06-24","OR.E.6.L.6","OR","E","L",6,6,"N","0",2021,0,0,NA,57.4,0
"2021-06-24","OR.E.6.L.7","OR","E","L",6,7,"N","0",2021,0,0,NA,28.28,0
"2021-06-24","OR.E.6.L.8","OR","E","L",6,8,"N","0",2021,0,0,NA,76.88,0
"2021-06-24","OR.E.6.L.9","OR","E","L",6,9,"N","0",2021,0,0,NA,98,0
"2021-06-24","OR.E.6.L.10","OR","E","L",6,10,"N","0",2021,0,0,NA,100.43,0
"2021-06-24","OR.E.6.L.11","OR","E","L",6,11,"N","1",2021,1,0.3183293632,24.643424416,92.25,0.00345072480433604
"2021-06-24","OR.E.6.L.12","OR","E","L",6,12,"N","0",2021,0,0,NA,35.76,0
"2021-06-24","OR.E.6.L.13","OR","E","L",6,13,"N","0",2021,0,0,NA,47.16,0
"2021-06-24","OR.E.6.L.14","OR","E","L",6,14,"N","0",2021,0,0,NA,26.16,0
"2021-06-24","OR.E.6.L.15","OR","E","L",6,15,"N","0",2021,0,0,NA,62.4,0
"2021-06-28","BB.A.1.U.1","BB","A","U",1,1,"Y","1",2021,0,0,8.2107834048,8.85,0
"2021-06-28","BB.A.1.U.2","BB","A","U",1,2,"N","1",2021,1,0.5515347904,8.5944972992,16.02,0.0344278895380774
"2021-06-28","BB.A.1.U.3","BB","A","U",1,3,"Y","1",2021,1,0.1608815424,14.3394551104,24.3,0.00662063960493827
"2021-06-28","BB.A.1.U.4","BB","A","U",1,4,"Y","1",2021,1,0.3469317248,3.8304153216,15.6,0.0222392131282051
"2021-06-28","BB.A.1.U.5","BB","A","U",1,5,"Y","1",2021,0,0,4.163522272,10.6,0
"2021-06-28","BB.A.1.U.6","BB","A","U",1,6,"N","1",2021,1,3.0262233408,8.1037807296,16.25,0.186229128664615
"2021-06-28","BB.A.1.U.7","BB","A","U",1,7,"Y","1",2021,0,0,13.3979322432,20.04,0
"2021-06-28","BB.A.1.U.8","BB","A","U",1,8,"Y","1",2021,1,0.035415872,10.6481684352,13.56,0.00261178997050147
"2021-06-28","BB.A.1.U.9","BB","A","U",1,9,"N","1",2021,0,0,3.9224965888,7.36,0
"2021-06-28","BB.A.1.U.10","BB","A","U",1,10,"Y","1",2021,0,0,4.9232017152,8.16,0
"2021-06-28","BB.A.1.U.11","BB","A","U",1,11,"Y","1",2021,1,0.6799487872,7.93216656,13.55,0.050180722302583
"2021-06-28","BB.A.1.U.12","BB","A","U",1,12,"Y","1",2021,0,0,3.0126502528,3.9,0
"2021-06-28","BB.A.1.U.13","BB","A","U",1,13,"N","1",2021,0,0,5.0743753536,11.2,0
"2021-06-28","BB.A.1.U.14","BB","A","U",1,14,"Y","1",2021,1,0.0775913216,12.0093424192,23.16,0.00335022977547496
"2021-06-28","BB.A.1.U.15","BB","A","U",1,15,"Y","1",2021,1,0.8893338944,5.2277782144,6.1171121088,0.145384599559752
"2021-06-28","BB.A.2.U.1","BB","A","U",2,1,"N","1",2021,1,0.0870475392,16.4968569984,17.78,0.00489581210348706
"2021-06-28","BB.A.2.U.2","BB","A","U",2,2,"Y","1",2021,1,0.1735557504,5.8276727488,12.55,0.0138291434581673
"2021-06-28","BB.A.2.U.3","BB","A","U",2,3,"N","1",2021,0,0,3.2513748032,7.92,0
"2021-06-28","BB.A.2.U.4","BB","A","U",2,4,"Y","1",2021,1,0.3239203968,6.4087627136,13.02,0.0248786787096774
"2021-06-28","BB.A.2.U.5","BB","A","U",2,5,"N","1",2021,1,0.0364405952,5.4916354496,10,0.00364405952
"2021-06-28","BB.A.2.U.6","BB","A","U",2,6,"Y","1",2021,1,0.4499074176,9.5129189504,16.74,0.0268761898207885
"2021-06-28","BB.A.2.U.7","BB","A","U",2,7,"Y","1",2021,0,0,3.0352121408,4.02,0
"2021-06-28","BB.A.2.U.8","BB","A","U",2,8,"Y","1",2021,1,0.4162353728,5.690180064,13.5,0.030832249837037
"2021-06-28","BB.A.2.U.9","BB","A","U",2,9,"Y","1",2021,1,1.6920157568,7.6004618624,9.3,0.181937178150538
"2021-06-28","BB.A.2.U.10","BB","A","U",2,10,"N","1",2021,1,0.0209978368,8.4219303168,17.9,0.00117306350837989
"2021-06-28","BB.A.2.U.11","BB","A","U",2,11,"N","1",2021,1,1.0365165056,5.4551948544,8.96,0.115682645714286
"2021-06-28","BB.A.2.U.12","BB","A","U",2,12,"Y","1",2021,0,0,7.1161093632,12.42,0
"2021-06-28","BB.A.2.U.13","BB","A","U",2,13,"N","1",2021,0,0,6.7231190272,7.4,0
"2021-06-28","BB.A.2.U.14","BB","A","U",2,14,"N","1",2021,0,0,6.6174287168,6.68,0
"2021-06-28","BB.A.2.U.15","BB","A","U",2,15,"N","1",2021,0,0,6.0896603136,11.95,0
"2021-06-28","BB.A.3.U.1","BB","A","U",3,1,"N","1",2021,1,0.1997491136,6.58923984,12.95,0.015424641976834
"2021-06-28","BB.A.3.U.2","BB","A","U",3,2,"Y","1",2021,1,0.0393889216,3.3694337024,3.408822624,0.0115549930121562
"2021-06-28","BB.A.3.U.3","BB","A","U",3,3,"N","1",2021,1,0.7467355712,8.11284144,12.4,0.0602206105806452
"2021-06-28","BB.A.3.U.4","BB","A","U",3,4,"N","1",2021,1,0.0759014272,4.7988326784,4.98,0.0152412504417671
"2021-06-28","BB.A.3.U.5","BB","A","U",3,5,"N","1",2021,0,0,6.548071136,6.72,0
"2021-06-28","BB.A.3.U.6","BB","A","U",3,6,"Y","1",2021,1,0.176540032,4.4021209792,5.24,0.0336908458015267
"2021-06-28","BB.A.3.U.7","BB","A","U",3,7,"N","1",2021,1,0.4933412992,3.6345493696,9.05,0.0545128507403315
"2021-06-28","BB.A.3.U.8","BB","A","U",3,8,"Y","1",2021,1,0.5472021888,4.6790659072,6,0.0912003648
"2021-06-28","BB.A.3.U.9","BB","A","U",3,9,"Y","1",2021,1,0.363327296,6.5268935232,10.45,0.0347681622966507
"2021-06-28","BB.A.3.U.10","BB","A","U",3,10,"N","0",2021,0,0,5.6870160064,6.5,0
"2021-06-28","BB.A.3.U.11","BB","A","U",3,11,"Y","1",2021,1,0.0696452224,7.8779461184,8.45,0.00824203815384615
"2021-06-28","BB.A.3.U.12","BB","A","U",3,12,"N","1",2021,0,0,NA,6.48,0
"2021-06-28","BB.A.3.U.13","BB","A","U",3,13,"N","1",2021,0,0,8.0113219328,9.36,0
"2021-06-28","BB.A.3.U.14","BB","A","U",3,14,"N","1",2021,0,0,4.5480990912,5.24,0
"2021-06-28","BB.A.3.U.15","BB","A","U",3,15,"Y","1",2021,1,0.572856224,3.6652551104,4.55,0.125902466813187
"2021-06-28","BB.A.4.L.1","BB","A","L",4,1,"N","1",2021,0,0,31.9805863488,63.12,0
"2021-06-28","BB.A.4.L.2","BB","A","L",4,2,"N","1",2021,1,0.3136911424,68.5290651264,109.76,0.0028579732361516
"2021-06-28","BB.A.4.L.3","BB","A","L",4,3,"Y","1",2021,1,0.2865269888,12.5823963968,51.1,0.00560718177690802
"2021-06-28","BB.A.4.L.4","BB","A","L",4,4,"N","0",2021,0,0,16.6219810944,74,0
"2021-06-28","BB.A.4.L.5","BB","A","L",4,5,"Y","1",2021,1,0.2470661568,19.9293740992,46.2,0.00534775231168831
"2021-06-28","BB.A.4.L.6","BB","A","L",4,6,"Y","1",2021,1,2.6270127552,18.1271017216,53.55,0.0490571943081233
"2021-06-28","BB.A.4.L.7","BB","A","L",4,7,"N","1",2021,1,0.2312638464,27.6796792576,65.76,0.00351678598540146
"2021-06-28","BB.A.4.L.8","BB","A","L",4,8,"Y","0",2021,0,0,15.712512288,56.4,0
"2021-06-28","BB.A.4.L.9","BB","A","L",4,9,"N","1",2021,1,0.0605665344,36.7287221952,70.77,0.000855822161933022
"2021-06-28","BB.A.4.L.10","BB","A","L",4,10,"Y","1",2021,1,0.4287298048,14.8231424384,53.48,0.00801663808526552
"2021-06-28","BB.A.4.L.11","BB","A","L",4,11,"Y","1",2021,1,0.0436675904,12.322116704,45.22,0.000965669845201238
"2021-06-28","BB.A.4.L.12","BB","A","L",4,12,"N","1",2021,1,1.0800762304,41.3068438784,109.8,0.00983675983970856
"2021-06-28","BB.A.4.L.13","BB","A","L",4,13,"N","0",2021,0,0,18.2195065856,29.52,0
"2021-06-28","BB.A.4.L.14","BB","A","L",4,14,"Y","1",2021,1,1.0389075264,7.8875461568,14.5,0.0716487949241379
"2021-06-28","BB.A.4.L.15","BB","A","L",4,15,"N","0",2021,0,0,14.9337945664,27.68,0
"2021-06-28","BB.A.5.L.1","BB","A","L",5,1,"N","1",2021,0,0,9.4495838656,21.7,0
"2021-06-28","BB.A.5.L.2","BB","A","L",5,2,"Y","1",2021,1,0.0734564736,5.4606780224,12.3,0.00597207102439024
"2021-06-28","BB.A.5.L.3","BB","A","L",5,3,"N","1",2021,0,0,0.6012248768,10.05,0
"2021-06-28","BB.A.5.L.4","BB","A","L",5,4,"N","0",2021,0,0,10.3207963392,10.3207963392,0
"2021-06-28","BB.A.5.L.5","BB","A","L",5,5,"N","1",2021,1,1.2282835648,6.8631105984,20.3,0.060506579546798
"2021-06-28","BB.A.5.L.6","BB","A","L",5,6,"N","1",2021,0,0,7.205961408,24.99,0
"2021-06-28","BB.A.5.L.7","BB","A","L",5,7,"N","0",2021,0,0,5.928473152,22.68,0
"2021-06-28","BB.A.5.L.8","BB","A","L",5,8,"N","1",2021,0,0,2.9315712768,21.91,0
"2021-06-28","BB.A.5.L.9","BB","A","L",5,9,"N","1",2021,1,0.9880848512,3.0633470848,14.05,0.0703263239288256
"2021-06-28","BB.A.5.L.10","BB","A","L",5,10,"N","1",2021,1,0.2004322624,8.1591697152,34.32,0.00584010088578089
"2021-06-28","BB.A.5.L.11","BB","A","L",5,11,"N","1",2021,1,0.210607584,8.327314208,45.92,0.00458640209059233
"2021-06-28","BB.A.5.L.12","BB","A","L",5,12,"N","0",2021,0,0,11.5262303744,45.5,0
"2021-06-28","BB.A.5.L.13","BB","A","L",5,13,"N","1",2021,0,0,4.7546437376,46.17,0
"2021-06-28","BB.A.5.L.14","BB","A","L",5,14,"N","1",2021,1,0.10247232,3.6733989632,16.02,0.00639652434456929
"2021-06-28","BB.A.5.L.15","BB","A","L",5,15,"N","0",2021,0,0,3.7598891968,11.46,0
"2021-06-28","BB.A.6.L.1","BB","A","L",6,1,"N","0",2021,0,0,8.8426600896,50.08,0
"2021-06-28","BB.A.6.L.2","BB","A","L",6,2,"N","1",2021,1,0.1750838464,9.2908057024,53.68,0.00326162157973174
"2021-06-28","BB.A.6.L.3","BB","A","L",6,3,"N","1",2021,1,0.1163690048,8.4778226752,35.84,0.00324690303571429
"2021-06-28","BB.A.6.L.4","BB","A","L",6,4,"N","1",2021,1,0.039191168,5.1539442112,40.18,0.000975389945246391
"2021-06-28","BB.A.6.L.5","BB","A","L",6,5,"N","1",2021,1,0.9877432768,15.9494930112,34.96,0.0282535262242563
"2021-06-28","BB.A.6.L.6","BB","A","L",6,6,"N","1",2021,1,0.0609260864,8.1735338176,51.52,0.00118257155279503
"2021-06-28","BB.A.6.L.7","BB","A","L",6,7,"N","1",2021,0,0,9.3940690368,61.74,0
"2021-06-28","BB.A.6.L.8","BB","A","L",6,8,"N","1",2021,0,0,11.339191424,51.66,0
"2021-06-28","BB.A.6.L.9","BB","A","L",6,9,"N","1",2021,1,0.51550768,16.8629348672,46.97,0.0109752539919097
"2021-06-28","BB.A.6.L.10","BB","A","L",6,10,"N","1",2021,1,0.0782744704,14.23870864,32.83,0.00238423607675906
"2021-06-28","BB.A.6.L.11","BB","A","L",6,11,"N","1",2021,1,0.2432908608,6.1066491456,63.99,0.00380201376465073
"2021-06-28","BB.A.6.L.12","BB","A","L",6,12,"N","0",2021,0,0,15.9886841792,72.84,0
"2021-06-28","BB.A.6.L.13","BB","A","L",6,13,"N","1",2021,1,0.5435707136,14.5673931008,75,0.00724760951466667
"2021-06-28","BB.A.6.L.14","BB","A","L",6,14,"N","0",2021,0,0,11.914294848,36.96,0
"2021-06-28","BB.A.6.L.15","BB","A","L",6,15,"N","0",2021,0,0,5.000559328,13.98,0
"2021-07-23","BB.C.1.U.1","BB","C","U",1,1,"N","1",2021,0,0,10.7488250176,21.84,0
"2021-07-23","BB.C.1.U.2","BB","C","U",1,2,"N","1",2021,0,0,14.1835533632,27.09,0
"2021-07-23","BB.C.1.U.3","BB","C","U",1,3,"N","1",2021,0,0,14.855520096,24.85,0
"2021-07-23","BB.C.1.U.4","BB","C","U",1,4,"Y","1",2021,1,0.1914075072,4.7069132096,8.4,0.022786608
"2021-07-23","BB.C.1.U.5","BB","C","U",1,5,"N","1",2021,1,0.3479025152,11.2313977344,20.4,0.0170540448627451
"2021-07-23","BB.C.1.U.6","BB","C","U",1,6,"N","1",2021,0,0,15.7405932992,22.05,0
"2021-07-23","BB.C.1.U.7","BB","C","U",1,7,"N","1",2021,1,0.0734205184,7.567760608,8.64,0.00849774518518519
"2021-07-23","BB.C.1.U.8","BB","C","U",1,8,"N","1",2021,1,0.2759741376,10.17442272,13.8,0.0199981259130435
"2021-07-23","BB.C.1.U.9","BB","C","U",1,9,"N","1",2021,1,2.5827698816,6.23642944,8.8191993216,0.292857637912126
"2021-07-23","BB.C.1.U.10","BB","C","U",1,10,"N","1",2021,0,0,4.329815072,7.12,0
"2021-07-23","BB.C.1.U.11","BB","C","U",1,11,"N","1",2021,1,0.0892767616,11.9157510336,29.68,0.00300797714285714
"2021-07-23","BB.C.1.U.12","BB","C","U",1,12,"N","1",2021,1,0.1117667392,13.41443568,13.5262024192,0.00826297993599081
"2021-07-23","BB.C.1.U.13","BB","C","U",1,13,"Y","1",2021,1,0.214562656,5.7345487808,5.9491114368,0.036066336675551
"2021-07-23","BB.C.1.U.14","BB","C","U",1,14,"N","1",2021,1,0.049977728,4.1549649344,5.36,0.00932420298507463
"2021-07-23","BB.C.1.U.15","BB","C","U",1,15,"N","1",2021,1,0.0557665152,12.0061064512,13.6,0.00410047905882353
"2021-07-23","BB.C.2.U.1","BB","C","U",2,1,"Y","1",2021,1,0.3341316736,22.4158379776,24.48,0.0136491696732026
"2021-07-23","BB.C.2.U.2","BB","C","U",2,2,"Y","1",2021,1,3.0175042048,13.0458769024,17.85,0.169047854610644
