"SampleDate","SampleId","Region","SiteCode","TidalHeight","Transect","Blade","BrokenTip","Location","Year","Prevalence","LesionArea","HealthyArea","BladeArea","Severity"
"2019-07-02","OR.A.3.U.6","OR","A","U",3,6,"Y",NA,2019,0,0,NA,37.8,0
"2019-07-02","OR.A.3.U.7","OR","A","U",3,7,"N",NA,2019,0,0,NA,30.55,0
"2019-07-02","OR.A.3.U.8","OR","A","U",3,8,"N",NA,2019,0,0,NA,28.938,0
"2019-07-02","OR.A.3.U.9","OR","A","U",3,9,"Y",NA,2019,0,0,NA,25.62,0
"2019-07-02","OR.A.3.U.10","OR","A","U",3,10,"N",NA,2019,0,0,NA,51.8,0
"2019-07-02","OR.A.3.U.11","OR","A","U",3,11,"N",NA,2019,0,0,NA,36.046,0
"2019-07-02","OR.A.3.U.12","OR","A","U",3,12,"Y",NA,2019,0,0,NA,61.6,0
"2019-07-02","OR.A.3.U.13","OR","A","U",3,13,"N",NA,2019,0,0,NA,22.168,0
"2019-07-02","OR.A.3.U.14","OR","A","U",3,14,"N",NA,2019,0,0,NA,17.982,0
"2019-07-02","OR.A.4.L.1","OR","A","L",4,1,"N",NA,2019,0,0,NA,73.627,0
"2019-07-02","OR.A.4.L.2","OR","A","L",4,2,"Y",NA,2019,0,0,NA,133.032,0
"2019-07-02","OR.A.4.L.3","OR","A","L",4,3,"N",NA,2019,0,0,NA,22.865,0
"2019-07-02","OR.A.4.L.4","OR","A","L",4,4,"Y",NA,2019,0,0,NA,113.841,0
"2019-07-02","OR.A.4.L.5","OR","A","L",4,5,"Y",NA,2019,0,0,NA,42.944,0
"2019-07-02","OR.A.4.L.6","OR","A","L",4,6,"Y",NA,2019,0,0,NA,94.896,0
"2019-07-02","OR.A.4.L.7","OR","A","L",4,7,"N",NA,2019,0,0,NA,98.696,0
"2019-07-02","OR.A.4.L.8","OR","A","L",4,8,"N",NA,2019,0,0,NA,71.136,0
"2019-07-02","OR.A.4.L.9","OR","A","L",4,9,"Y","Oregon",2019,1,0.069033984,4.703299712,167.142,0.000413025953979251
"2019-07-02","OR.A.4.L.10","OR","A","L",4,10,"N",NA,2019,0,0,NA,70.37,0
"2019-07-02","OR.A.4.L.11","OR","A","L",4,11,"Y",NA,2019,0,0,NA,72,0
"2019-07-02","OR.A.4.L.12","OR","A","L",4,12,"Y",NA,2019,0,0,NA,27.838,0
"2019-07-02","OR.A.4.L.13","OR","A","L",4,13,"N",NA,2019,0,0,NA,152.352,0
"2019-07-02","OR.A.4.L.14","OR","A","L",4,14,"N",NA,2019,0,0,NA,113.022,0
"2019-07-02","OR.A.5.L.1","OR","A","L",5,1,"N",NA,2019,0,0,NA,107.088,0
"2019-07-02","OR.A.5.L.2","OR","A","L",5,2,"N",NA,2019,0,0,NA,106.655,0
"2019-07-02","OR.A.5.L.3","OR","A","L",5,3,"N",NA,2019,0,0,NA,76.446,0
"2019-07-02","OR.A.5.L.4","OR","A","L",5,4,"N",NA,2019,0,0,NA,143.545,0
"2019-07-02","OR.A.5.L.5","OR","A","L",5,5,"N",NA,2019,0,0,NA,92.82,0
"2019-07-02","OR.A.5.L.6","OR","A","L",5,6,"N",NA,2019,0,0,NA,46.228,0
"2019-07-02","OR.A.5.L.7","OR","A","L",5,7,"N",NA,2019,0,0,NA,42.001,0
"2019-07-02","OR.A.5.L.8","OR","A","L",5,8,"N",NA,2019,0,0,NA,74.152,0
"2019-07-02","OR.A.5.L.9","OR","A","L",5,9,"N",NA,2019,0,0,NA,76.176,0
"2019-07-02","OR.A.5.L.10","OR","A","L",5,10,"N",NA,2019,0,0,NA,45.864,0
"2019-07-02","OR.A.5.L.11","OR","A","L",5,11,"N",NA,2019,0,0,NA,61.824,0
"2019-07-02","OR.A.5.L.12","OR","A","L",5,12,"N",NA,2019,0,0,NA,85.631,0
"2019-07-02","OR.A.5.L.13","OR","A","L",5,13,"N","Oregon",2019,0,0,4.377419757,133.98,0
"2019-07-02","OR.A.5.L.14","OR","A","L",5,14,"N",NA,2019,0,0,NA,80.519,0
"2019-07-02","OR.A.5.L.15","OR","A","L",5,15,"N",NA,2019,0,0,NA,49.086,0
"2019-07-02","OR.A.6.L.1","OR","A","L",6,1,"N",NA,2019,0,0,NA,124.306,0
"2019-07-02","OR.A.6.L.2","OR","A","L",6,2,"Y",NA,2019,0,0,NA,128.3,0
"2019-07-02","OR.A.6.L.3","OR","A","L",6,3,"N",NA,2019,0,0,NA,66.092,0
"2019-07-02","OR.A.6.L.4","OR","A","L",6,4,"N",NA,2019,0,0,NA,109.388,0
"2019-07-02","OR.A.6.L.5","OR","A","L",6,5,"N",NA,2019,0,0,NA,130.3,0
"2019-07-02","OR.A.6.L.6","OR","A","L",6,6,"N",NA,2019,0,0,NA,69.068,0
"2019-07-02","OR.A.6.L.7","OR","A","L",6,7,"N",NA,2019,0,0,NA,14.597,0
"2019-07-02","OR.A.6.L.8","OR","A","L",6,8,"N",NA,2019,0,0,NA,95.452,0
"2019-07-02","OR.A.6.L.9","OR","A","L",6,9,"N",NA,2019,0,0,NA,11.352,0
"2019-07-02","OR.A.6.L.10","OR","A","L",6,10,"Y",NA,2019,0,0,NA,89.216,0
"2019-07-02","OR.A.6.L.11","OR","A","L",6,11,"N",NA,2019,0,0,NA,91.4,0
"2019-07-02","OR.A.6.L.12","OR","A","L",6,12,"Y",NA,2019,0,0,NA,137.449,0
"2019-07-02","OR.A.6.L.13","OR","A","L",6,13,"N",NA,2019,0,0,NA,169.488,0
"2019-07-02","OR.A.6.L.14","OR","A","L",6,14,"N",NA,2019,0,0,NA,66.941,0
"2019-07-02","OR.A.6.L.15","OR","A","L",6,15,"N",NA,2019,0,0,NA,52.416,0
"2019-07-06","OR.B.1.U.1","OR","B","U",1,1,"Y",NA,2019,0,0,NA,21.24,0
"2019-07-06","OR.B.1.U.2","OR","B","U",1,2,"N","Oregon",2019,1,0.100854336,3.810532096,38.99,0.00258667186458066
"2019-07-06","OR.B.1.U.3","OR","B","U",1,3,"N","Oregon",2019,1,0.2135379328,7.421548787,20.6,0.0103659190679612
"2019-07-06","OR.B.1.U.4","OR","B","U",1,4,"Y","Oregon",2019,1,0.3367564032,5.432417235,54,0.00623622968888889
"2019-07-06","OR.B.1.U.5","OR","B","U",1,5,"N","Oregon",2019,0,0,13.71681891,47,0
"2019-07-06","OR.B.1.U.6","OR","B","U",1,6,"N","Oregon",2019,0,0,8.626155853,38.92,0
"2019-07-06","OR.B.1.U.7","OR","B","U",1,7,"Y",NA,2019,0,0,NA,28.84,0
"2019-07-06","OR.B.1.U.8","OR","B","U",1,8,"N",NA,2019,0,0,NA,16.84,0
"2019-07-06","OR.B.1.U.9","OR","B","U",1,9,"Y","Oregon",2019,1,0.0710474752,12.8105681,53.6,0.00132551259701493
"2019-07-06","OR.B.1.U.10","OR","B","U",1,10,"Y","Oregon",2019,1,0.7298725824,5.212461299,43.52,0.0167709692647059
"2019-07-06","OR.B.1.U.11","OR","B","U",1,11,"N",NA,2019,0,0,NA,25.13,0
"2019-07-06","OR.B.1.U.12","OR","B","U",1,12,"N",NA,2019,0,0,NA,23.25,0
"2019-07-06","OR.B.1.U.13","OR","B","U",1,13,"Y","Oregon",2019,1,2.910897037,12.19010719,57.6,0.0505364068923611
"2019-07-06","OR.B.1.U.14","OR","B","U",1,14,"N",NA,2019,0,0,NA,22.75,0
"2019-07-06","OR.B.1.U.15","OR","B","U",1,15,"N",NA,2019,0,0,NA,16.4,0
"2019-07-06","OR.B.2.U.1","OR","B","U",2,1,"Y","Oregon",2019,1,0.352181184,4.218605638,29.16,0.0120775440329218
"2019-07-06","OR.B.2.U.2","OR","B","U",2,2,"Y","Oregon",2019,1,0.2216278528,6.594543232,23.1,0.00959427934199134
"2019-07-06","OR.B.2.U.3","OR","B","U",2,3,"N",NA,2019,0,0,NA,7.84,0
"2019-07-06","OR.B.2.U.4","OR","B","U",2,4,"Y","Oregon",2019,1,0.5533864832,11.20847629,34.09,0.0162331030566148
"2019-07-06","OR.B.2.U.5","OR","B","U",2,5,"Y","Oregon",2019,1,5.948032781,5.258250246,11.206283027,0.530776597973568
"2019-07-06","OR.B.2.U.6","OR","B","U",2,6,"Y",NA,2019,0,0,NA,29.4,0
"2019-07-06","OR.B.2.U.7","OR","B","U",2,7,"Y",NA,2019,0,0,NA,30.87,0
"2019-07-06","OR.B.2.U.8","OR","B","U",2,8,"Y",NA,2019,0,0,NA,9.36,0
"2019-07-06","OR.B.2.U.9","OR","B","U",2,9,"N","Oregon",2019,1,4.126794035,2.585322701,11.15,0.370116056950673
"2019-07-06","OR.B.2.U.10","OR","B","U",2,10,"Y","Oregon",2019,1,0.431642176,4.330012826,17.9,0.0241140880446927
"2019-07-06","OR.B.2.U.11","OR","B","U",2,11,"Y","Oregon",2019,1,0.37932736,7.571751635,37.8,0.0100351153439153
"2019-07-06","OR.B.2.U.12","OR","B","U",2,12,"Y","Oregon",2019,1,1.899153664,6.016239795,12.25,0.155032952163265
"2019-07-06","OR.B.2.U.13","OR","B","U",2,13,"Y","Oregon",2019,1,1.325146874,4.172708826,5.82,0.227688466323024
"2019-07-06","OR.B.2.U.14","OR","B","U",2,14,"Y","Oregon",2019,1,1.484230656,2.30569911,9.39,0.158065032587859
"2019-07-06","OR.B.2.U.15","OR","B","U",2,15,"N","Oregon",2019,1,0.1607916544,4.462957178,38.96,0.00412709585215606
"2019-07-06","OR.B.3.U.1","OR","B","U",3,1,"N",NA,2019,0,0,NA,60.34,0
"2019-07-06","OR.B.3.U.2","OR","B","U",3,2,"Y",NA,2019,0,0,NA,18.5,0
"2019-07-06","OR.B.3.U.3","OR","B","U",3,3,"N",NA,2019,0,0,NA,20.52,0
"2019-07-06","OR.B.3.U.4","OR","B","U",3,4,"Y",NA,2019,0,0,NA,9.4,0
"2019-07-06","OR.B.3.U.5","OR","B","U",3,5,"N",NA,2019,0,0,NA,9.44,0
"2019-07-06","OR.B.3.U.6","OR","B","U",3,6,"N",NA,2019,0,0,NA,13.7,0
"2019-07-06","OR.B.3.U.7","OR","B","U",3,7,"Y",NA,2019,0,0,NA,23.58,0
"2019-07-06","OR.B.3.U.8","OR","B","U",3,8,"Y",NA,2019,0,0,NA,40.08,0
"2019-07-06","OR.B.3.U.9","OR","B","U",3,9,"Y",NA,2019,0,0,NA,12.46,0
"2019-07-06","OR.B.3.U.10","OR","B","U",3,10,"Y",NA,2019,0,0,NA,16.31,0
"2019-07-06","OR.B.3.U.11","OR","B","U",3,11,"Y","Oregon",2019,1,2.491209965,5.555204243,19.2,0.129750519010417
"2019-07-06","OR.B.3.U.12","OR","B","U",3,12,"Y",NA,2019,0,0,NA,13.05,0
"2019-07-06","OR.B.3.U.13","OR","B","U",3,13,"N",NA,2019,0,0,NA,21.64,0
"2019-07-06","OR.B.3.U.14","OR","B","U",3,14,"N",NA,2019,0,0,NA,50.13,0
"2019-07-06","OR.B.3.U.15","OR","B","U",3,15,"Y",NA,2019,0,0,NA,50.76,0
"2019-07-06","OR.B.4.L.1","OR","B","L",4,1,"N",NA,2019,0,0,NA,167.75,0
"2019-07-06","OR.B.4.L.2","OR","B","L",4,2,"Y",NA,2019,0,0,NA,47.85,0
"2019-07-06","OR.B.4.L.3","OR","B","L",4,3,"N",NA,2019,0,0,NA,214.4,0
"2019-07-06","OR.B.4.L.4","OR","B","L",4,4,"Y",NA,2019,0,0,NA,42.64,0
"2019-07-06","OR.B.4.L.5","OR","B","L",4,5,"Y",NA,2019,0,0,NA,162.99,0
"2019-07-06","OR.B.4.L.6","OR","B","L",4,6,"Y",NA,2019,0,0,NA,152.9,0
"2019-07-06","OR.B.4.L.7","OR","B","L",4,7,"N",NA,2019,0,0,NA,73.7,0
"2019-07-06","OR.B.4.L.8","OR","B","L",4,8,"N",NA,2019,0,0,NA,146,0
"2019-07-06","OR.B.4.L.9","OR","B","L",4,9,"N",NA,2019,0,0,NA,173.8,0
"2019-07-06","OR.B.4.L.10","OR","B","L",4,10,"N",NA,2019,0,0,NA,145,0
"2019-07-06","OR.B.4.L.11","OR","B","L",4,11,"N",NA,2019,0,0,NA,144.27,0
"2019-07-06","OR.B.4.L.12","OR","B","L",4,12,"N",NA,2019,0,0,NA,65.17,0
"2019-07-06","OR.B.4.L.13","OR","B","L",4,13,"N",NA,2019,0,0,NA,82.08,0
"2019-07-06","OR.B.4.L.14","OR","B","L",4,14,"N",NA,2019,0,0,NA,97.86,0
"2019-07-06","OR.B.4.L.15","OR","B","L",4,15,"N",NA,2019,0,0,NA,161.55,0
"2019-07-06","OR.B.5.L.1","OR","B","L",5,1,"Y",NA,2019,0,0,NA,67.62,0
"2019-07-06","OR.B.5.L.2","OR","B","L",5,2,"N",NA,2019,0,0,NA,79.52,0
"2019-07-06","OR.B.5.L.3","OR","B","L",5,3,"Y",NA,2019,0,0,NA,98.91,0
"2019-07-06","OR.B.5.L.4","OR","B","L",5,4,"Y",NA,2019,0,0,NA,72.1,0
"2019-07-06","OR.B.5.L.5","OR","B","L",5,5,"N",NA,2019,0,0,NA,115.92,0
"2019-07-06","OR.B.5.L.6","OR","B","L",5,6,"Y",NA,2019,0,0,NA,178.88,0
"2019-07-06","OR.B.5.L.7","OR","B","L",5,7,"N",NA,2019,0,0,NA,180.72,0
"2019-07-06","OR.B.5.L.8","OR","B","L",5,8,"N",NA,2019,0,0,NA,153.09,0
"2019-07-06","OR.B.5.L.9","OR","B","L",5,9,"N",NA,2019,0,0,NA,158.04,0
"2019-07-06","OR.B.5.L.10","OR","B","L",5,10,"N",NA,2019,0,0,NA,144.18,0
"2019-07-06","OR.B.5.L.11","OR","B","L",5,11,"N",NA,2019,0,0,NA,106.38,0
"2019-07-06","OR.B.5.L.12","OR","B","L",5,12,"N",NA,2019,0,0,NA,200.6,0
"2019-07-06","OR.B.5.L.13","OR","B","L",5,13,"N",NA,2019,0,0,NA,134.37,0
"2019-07-06","OR.B.5.L.14","OR","B","L",5,14,"N",NA,2019,0,0,NA,103.32,0
"2019-07-06","OR.B.5.L.15","OR","B","L",5,15,"N",NA,2019,0,0,NA,96.96,0
"2019-07-06","OR.B.6.L.1","OR","B","L",6,1,"N",NA,2019,0,0,NA,37.92,0
"2019-07-06","OR.B.6.L.2","OR","B","L",6,2,"N",NA,2019,0,0,NA,111.78,0
"2019-07-06","OR.B.6.L.3","OR","B","L",6,3,"N",NA,2019,0,0,NA,133.47,0
"2019-07-06","OR.B.6.L.4","OR","B","L",6,4,"N",NA,2019,0,0,NA,90.24,0
"2019-07-06","OR.B.6.L.5","OR","B","L",6,5,"N",NA,2019,0,0,NA,118.65,0
"2019-07-06","OR.B.6.L.6","OR","B","L",6,6,"N",NA,2019,0,0,NA,154.24,0
"2019-07-06","OR.B.6.L.7","OR","B","L",6,7,"N",NA,2019,0,0,NA,144.09,0
"2019-07-06","OR.B.6.L.8","OR","B","L",6,8,"N",NA,2019,0,0,NA,69.44,0
"2019-07-06","OR.B.6.L.9","OR","B","L",6,9,"N",NA,2019,0,0,NA,126.09,0
"2019-07-06","OR.B.6.L.10","OR","B","L",6,10,"N",NA,2019,0,0,NA,49.14,0
"2019-07-06","OR.B.6.L.11","OR","B","L",6,11,"N",NA,2019,0,0,NA,79.59,0
"2019-07-06","OR.B.6.L.12","OR","B","L",6,12,"N",NA,2019,0,0,NA,80.24,0
"2019-07-06","OR.B.6.L.13","OR","B","L",6,13,"N",NA,2019,0,0,NA,93.42,0
"2019-07-06","OR.B.6.L.14","OR","B","L",6,14,"N",NA,2019,0,0,NA,64.44,0
"2019-07-06","OR.B.6.L.15","OR","B","L",6,15,"N",NA,2019,0,0,NA,100.71,0
"2019-07-04","OR.C.1.U.1","OR","C","U",1,1,NA,NA,2019,0,0,NA,94.16,0
"2019-07-04","OR.C.1.U.2","OR","C","U",1,2,"N",NA,2019,0,0,NA,85.7,0
"2019-07-04","OR.C.1.U.3","OR","C","U",1,3,"N","Oregon",2019,1,0.7389512704,12.51365005,106.8,0.00691901938576779
"2019-07-04","OR.C.1.U.4","OR","C","U",1,4,"N",NA,2019,0,0,NA,7.41,0
"2019-07-04","OR.C.1.U.5","OR","C","U",1,5,"N",NA,2019,0,0,NA,47.25,0
"2019-07-04","OR.C.1.U.6","OR","C","U",1,6,"Y",NA,2019,0,0,NA,78.12,0
"2019-07-04","OR.C.1.U.7","OR","C","U",1,7,"N",NA,2019,0,0,NA,65.52,0
"2019-07-04","OR.C.1.U.8","OR","C","U",1,8,"N","Oregon",2019,1,0.38382176,14.73809041,81.9,0.00468646837606838
"2019-07-04","OR.C.1.U.9","OR","C","U",1,9,"N","Oregon",2019,1,0.12764096,10.92928417,74.9,0.00170415166889186
"2019-07-04","OR.C.1.U.10","OR","C","U",1,10,"N","Oregon",2019,1,5.219634362,14.50716814,72.8,0.0716982742032967
"2019-07-04","OR.C.1.U.11","OR","C","U",1,11,"N",NA,2019,0,0,NA,256.2,0
"2019-07-04","OR.C.1.U.12","OR","C","U",1,12,"N",NA,2019,0,0,NA,70,0
"2019-07-04","OR.C.1.U.13","OR","C","U",1,13,"N",NA,2019,0,0,NA,72.72,0
"2019-07-04","OR.C.1.U.14","OR","C","U",1,14,"Y",NA,2019,0,0,NA,65.36,0
"2019-07-04","OR.C.1.U.15","OR","C","U",1,15,"N",NA,2019,0,0,NA,85.05,0
"2019-07-04","OR.C.2.U.1","OR","C","U",2,1,"N",NA,2019,0,0,NA,73.8,0
"2019-07-04","OR.C.2.U.2","OR","C","U",2,2,"N",NA,2019,0,0,NA,109.3,0
"2019-07-04","OR.C.2.U.3","OR","C","U",2,3,"N",NA,2019,0,0,NA,138.4,0
"2019-07-04","OR.C.2.U.4","OR","C","U",2,4,"N",NA,2019,0,0,NA,68.85,0
"2019-07-04","OR.C.2.U.5","OR","C","U",2,5,"N",NA,2019,0,0,NA,43.68,0
"2019-07-04","OR.C.2.U.6","OR","C","U",2,6,"N",NA,2019,0,0,NA,77.6,0
"2019-07-04","OR.C.2.U.7","OR","C","U",2,7,"N",NA,2019,0,0,NA,59.13,0
"2019-07-04","OR.C.2.U.8","OR","C","U",2,8,"N","Oregon",2019,1,0.2596324992,6.883802816,77.31,0.00335833008925107
"2019-07-04","OR.C.2.U.9","OR","C","U",2,9,"N",NA,2019,0,0,NA,107.6,0
"2019-07-04","OR.C.2.U.10","OR","C","U",2,10,"N","Oregon",2019,1,0.2293761984,7.797784,70.29,0.00326328351685873
"2019-07-04","OR.C.2.U.11","OR","C","U",2,11,"N",NA,2019,0,0,NA,91.98,0
"2019-07-04","OR.C.2.U.12","OR","C","U",2,12,"N",NA,2019,0,0,NA,82.98,0
"2019-07-04","OR.C.2.U.13","OR","C","U",2,13,"N",NA,2019,0,0,NA,38.82,0
"2019-07-04","OR.C.2.U.14","OR","C","U",2,14,"N","Oregon",2019,1,1.936870669,9.758528922,74.48,0.0260052452873255
"2019-07-04","OR.C.2.U.15","OR","C","U",2,15,"Y",NA,2019,0,0,NA,84.96,0
"2019-07-04","OR.C.3.U.1","OR","C","U",3,1,"N",NA,2019,0,0,NA,51.04,0
"2019-07-04","OR.C.3.U.2","OR","C","U",3,2,"N",NA,2019,0,0,NA,88.65,0
"2019-07-04","OR.C.3.U.3","OR","C","U",3,3,"Y","Oregon",2019,1,0.6608385984,8.989195507,118.8,0.00556261446464646
"2019-07-04","OR.C.3.U.4","OR","C","U",3,4,"N",NA,2019,0,0,NA,52.74,0
"2019-07-04","OR.C.3.U.5","OR","C","U",3,5,"N",NA,2019,0,0,NA,36.4,0
"2019-07-04","OR.C.3.U.6","OR","C","U",3,6,"N",NA,2019,0,0,NA,47.53,0
"2019-07-04","OR.C.3.U.7","OR","C","U",3,7,"N",NA,2019,0,0,NA,51.12,0
"2019-07-04","OR.C.3.U.8","OR","C","U",3,8,"Y","Oregon",2019,1,0.613215936,13.89948931,116.91,0.00524519661277906
"2019-07-04","OR.C.3.U.9","OR","C","U",3,9,"N",NA,2019,0,0,NA,115.9,0
"2019-07-04","OR.C.3.U.10","OR","C","U",3,10,"N",NA,2019,0,0,NA,34.5,0
"2019-07-04","OR.C.3.U.11","OR","C","U",3,11,"N",NA,2019,0,0,NA,69.12,0
"2019-07-04","OR.C.3.U.12","OR","C","U",3,12,"N","Oregon",2019,1,0.8930193024,14.00668973,78.75,0.0113399276495238
"2019-07-04","OR.C.3.U.13","OR","C","U",3,13,"N",NA,2019,0,0,NA,88.96,0
"2019-07-04","OR.C.3.U.14","OR","C","U",3,14,"N","Oregon",2019,1,4.534723757,13.11127941,62.16,0.0729524413931789
"2019-07-04","OR.C.3.U.15","OR","C","U",3,15,"Y","Oregon",2019,1,1.232670099,7.764723194,128.24,0.00961221225046787
"2019-07-04","OR.C.4.L.1","OR","C","L",4,1,"Y",NA,2019,0,0,NA,125,0
"2019-07-04","OR.C.4.L.2","OR","C","L",4,2,"N",NA,2019,0,0,NA,99,0
"2019-07-04","OR.C.4.L.3","OR","C","L",4,3,"N",NA,2019,0,0,NA,121.4,0
"2019-07-04","OR.C.4.L.4","OR","C","L",4,4,"N",NA,2019,0,0,NA,48.62,0
"2019-07-04","OR.C.4.L.5","OR","C","L",4,5,"N",NA,2019,0,0,NA,101.2,0
"2019-07-04","OR.C.4.L.6","OR","C","L",4,6,"N",NA,2019,0,0,NA,96.03,0
"2019-07-04","OR.C.4.L.7","OR","C","L",4,7,"N",NA,2019,0,0,NA,164,0
"2019-07-04","OR.C.4.L.8","OR","C","L",4,8,"N",NA,2019,0,0,NA,83.8,0
"2019-07-04","OR.C.4.L.9","OR","C","L",4,9,"N",NA,2019,0,0,NA,100.4,0
"2019-07-04","OR.C.4.L.10","OR","C","L",4,10,"N",NA,2019,0,0,NA,109.2,0
"2019-07-04","OR.C.4.L.11","OR","C","L",4,11,"N",NA,2019,0,0,NA,64.4,0
"2019-07-04","OR.C.4.L.12","OR","C","L",4,12,"N",NA,2019,0,0,NA,130.5,0
"2019-07-04","OR.C.4.L.13","OR","C","L",4,13,"N","Oregon",2019,1,1.055914336,12.43771267,140.85,0.007496729400071
"2019-07-04","OR.C.4.L.14","OR","C","L",4,14,"Y",NA,2019,0,0,NA,119.3,0
"2019-07-04","OR.C.4.L.15","OR","C","L",4,15,"N",NA,2019,0,0,NA,58.03,0
"2019-07-04","OR.C.5.L.1","OR","C","L",5,1,"N",NA,2019,0,0,NA,96.75,0
"2019-07-04","OR.C.5.L.2","OR","C","L",5,2,"N","Oregon",2019,1,0.6344834368,13.44289422,143.6,0.00441840833426184
"2019-07-04","OR.C.5.L.3","OR","C","L",5,3,"N",NA,2019,0,0,NA,113.58,0
"2019-07-04","OR.C.5.L.4","OR","C","L",5,4,"N",NA,2019,0,0,NA,104.4,0
"2019-07-04","OR.C.5.L.5","OR","C","L",5,5,"N",NA,2019,0,0,NA,103.23,0
"2019-07-04","OR.C.5.L.6","OR","C","L",5,6,"N",NA,2019,0,0,NA,60.9,0
"2019-07-04","OR.C.5.L.7","OR","C","L",5,7,"N",NA,2019,0,0,NA,146.97,0
"2019-07-04","OR.C.5.L.8","OR","C","L",5,8,"N",NA,2019,0,0,NA,85.6,0
"2019-07-04","OR.C.5.L.9","OR","C","L",5,9,"Y",NA,2019,0,0,NA,93.8,0
"2019-07-04","OR.C.5.L.10","OR","C","L",5,10,"N",NA,2019,0,0,NA,129.87,0
"2019-07-04","OR.C.5.L.11","OR","C","L",5,11,"N",NA,2019,0,0,NA,113.85,0
"2019-07-04","OR.C.5.L.12","OR","C","L",5,12,"N",NA,2019,0,0,NA,155.5,0
"2019-07-04","OR.C.5.L.13","OR","C","L",5,13,"N",NA,2019,0,0,NA,141.75,0
"2019-07-04","OR.C.5.L.14","OR","C","L",5,14,"Y","Oregon",2019,1,0.9778735744,12.8890583,89.82,0.0108870360097974
"2019-07-04","OR.C.5.L.15","OR","C","L",5,15,"N",NA,2019,0,0,NA,149.31,0
"2019-07-04","OR.C.6.L.1","OR","C","L",6,1,"N",NA,2019,0,0,NA,67.32,0
"2019-07-04","OR.C.6.L.2","OR","C","L",6,2,"Y",NA,2019,0,0,NA,126.5,0
"2019-07-04","OR.C.6.L.3","OR","C","L",6,3,"N",NA,2019,0,0,NA,152.7,0
"2019-07-04","OR.C.6.L.4","OR","C","L",6,4,"N",NA,2019,0,0,NA,136,0
"2019-07-04","OR.C.6.L.5","OR","C","L",6,5,"N",NA,2019,0,0,NA,60.83,0
"2019-07-04","OR.C.6.L.6","OR","C","L",6,6,"N",NA,2019,0,0,NA,199.2,0
"2019-07-04","OR.C.6.L.7","OR","C","L",6,7,"N",NA,2019,0,0,NA,100.4,0
"2019-07-04","OR.C.6.L.8","OR","C","L",6,8,"N",NA,2019,0,0,NA,106.83,0
"2019-07-04","OR.C.6.L.9","OR","C","L",6,9,"N",NA,2019,0,0,NA,203.4,0
"2019-07-04","OR.C.6.L.10","OR","C","L",6,10,"N",NA,2019,0,0,NA,88.56,0
"2019-07-04","OR.C.6.L.11","OR","C","L",6,11,"N",NA,2019,0,0,NA,116,0
"2019-07-04","OR.C.6.L.12","OR","C","L",6,12,"N",NA,2019,0,0,NA,214.28,0
"2019-07-04","OR.C.6.L.13","OR","C","L",6,13,"N",NA,2019,0,0,NA,112.32,0
"2019-07-04","OR.C.6.L.14","OR","C","L",6,14,"N",NA,2019,0,0,NA,107.64,0
"2019-07-04","OR.C.6.L.15","OR","C","L",6,15,"N",NA,2019,0,0,NA,181.06,0
"2019-07-05","OR.D.1.U.1","OR","D","U",1,1,"Y","Oregon",2019,1,1.582442285,10.65953028,82.8,0.0191116217995169
"2019-07-05","OR.D.1.U.2","OR","D","U",1,2,"N",NA,2019,0,0,NA,95.8,0
"2019-07-05","OR.D.1.U.3","OR","D","U",1,3,"N",NA,2019,0,0,NA,76.05,0
"2019-07-05","OR.D.1.U.4","OR","D","U",1,4,"N",NA,2019,0,0,NA,83.16,0
"2019-07-05","OR.D.1.U.5","OR","D","U",1,5,"Y","Oregon",2019,1,0.203326656,14.45309152,67.12,0.00302930059594756
"2019-07-05","OR.D.1.U.6","OR","D","U",1,6,"N",NA,2019,0,0,NA,69.44,0
"2019-07-05","OR.D.1.U.7","OR","D","U",1,7,"N",NA,2019,0,0,NA,52.16,0
"2019-07-05","OR.D.1.U.8","OR","D","U",1,8,"Y","Oregon",2019,0,0,15.85160498,47.61,0
"2019-07-05","OR.D.1.U.9","OR","D","U",1,9,"N","Oregon",2019,1,0.27056288,11.24815286,83.2,0.00325195769230769
"2019-07-05","OR.D.1.U.10","OR","D","U",1,10,"N","Oregon",2019,1,3.296965997,13.68239181,74.64,0.0441715701634512
"2019-07-05","OR.D.1.U.11","OR","D","U",1,11,"Y",NA,2019,0,0,NA,51.4,0
"2019-07-05","OR.D.1.U.12","OR","D","U",1,12,"N","Oregon",2019,1,0.8366235712,6.555999258,63.36,0.0132042861616162
"2019-07-05","OR.D.1.U.13","OR","D","U",1,13,"N",NA,2019,0,0,NA,48.15,0
"2019-07-05","OR.D.1.U.14","OR","D","U",1,14,"N",NA,2019,0,0,NA,52.6,0
"2019-07-05","OR.D.1.U.15","OR","D","U",1,15,"N",NA,2019,0,0,NA,58,0
"2019-07-05","OR.D.2.U.1","OR","D","U",2,1,"N",NA,2019,0,0,NA,50.4,0
"2019-07-05","OR.D.2.U.2","OR","D","U",2,2,"N",NA,2019,0,0,NA,78.4,0
"2019-07-05","OR.D.2.U.3","OR","D","U",2,3,"N","Oregon",2019,1,0.8347359232,15.64648056,87.03,0.009591358418936
"2019-07-05","OR.D.2.U.4","OR","D","U",2,4,"N","Oregon",2019,1,0.0598474304,9.63831271,96,0.000623410733333333
"2019-07-05","OR.D.2.U.5","OR","D","U",2,5,"N","Oregon",2019,1,0.0444586048,13.36828718,55.71,0.0007980363453599
