"SampleDate","SampleId","Region","SiteCode","TidalHeight","Transect","Blade","BrokenTip","PrevalenceHand","Prevalence","LesionArea","HealthyArea","BladeArea","Severity","Year"
"2020-06-22","BB.A.4.L.5","BB","A","L",4,5,"N","1",1,5.494673664,49.87640625,99.9,0.0550017383783784,2020
"2020-06-22","BB.A.4.L.6","BB","A","L",4,6,"N","1",1,15.15553028,39.89615958,111.15,0.136352049302744,2020
"2020-06-22","BB.A.4.L.7","BB","A","L",4,7,"N","1",1,1.013900685,49.51942504,104.4,0.00971169238505747,2020
"2020-06-22","BB.A.4.L.8","BB","A","L",4,8,"N","1",1,3.554674893,56.69067171,658,0.0054022414787234,2020
"2020-06-22","BB.A.4.L.9","BB","A","L",4,9,"N","1",1,0.80989088,41.66447228,72.9,0.011109614266118,2020
"2020-06-22","BB.A.4.L.10","BB","A","L",4,10,"N","1",1,3.07873591,42.17615073,69.6,0.0442347113505747,2020
"2020-06-22","BB.A.4.L.11","BB","A","L",4,11,"N","1",1,19.09855729,34.85619336,546,0.0349790426556777,2020
"2020-06-22","BB.A.4.L.12","BB","A","L",4,12,"N","1",1,0.0382024,40.988928,108,0.000353725925925926,2020
"2020-06-22","BB.A.4.L.13","BB","A","L",4,13,"N","1",1,3.337433574,28.61323805,105.75,0.0315596555460993,2020
"2020-06-22","BB.A.4.L.14","BB","A","L",4,14,"N","1",1,1.552132051,16.83623813,992.7,0.00156354593633525,2020
"2020-06-22","BB.A.4.L.15","BB","A","L",4,15,"N","1",1,0.08809024,35.82633656,53.7,0.00164041415270019,2020
"2020-06-22","BB.A.5.L.1","BB","A","L",5,1,"N","1",1,1.120507853,32.92101258,99.55,0.0112557293119036,2020
"2020-06-22","BB.A.5.L.2","BB","A","L",5,2,"Y","1",1,2.805008973,34.67503308,72.4,0.038743217859116,2020
"2020-06-22","BB.A.5.L.3","BB","A","L",5,3,"N","1",1,8.724097818,32.22563901,91.71,0.0951270070657507,2020
"2020-06-22","BB.A.5.L.4","BB","A","L",5,4,"N","1",1,0.460046784,13.77432925,86.58,0.00531354566874567,2020
"2020-06-22","BB.A.5.L.5","BB","A","L",5,5,"N","1",1,0.254562816,14.07131921,90.1,0.00282533647058824,2020
"2020-06-22","BB.A.5.L.6","BB","A","L",5,6,"N","1",1,1.540914029,31.55748353,74,0.0208231625540541,2020
"2020-06-22","BB.A.5.L.7","BB","A","L",5,7,"N","1",1,10.79950387,15.58221064,65.6,0.164626583384146,2020
"2020-06-22","BB.A.5.L.8","BB","A","L",5,8,"Y","1",1,0.7408209408,21.1039406,42.56,0.0174065070676692,2020
"2020-06-22","BB.A.5.L.9","BB","A","L",5,9,"N","1",1,5.374619251,29.97610193,86.4,0.0622062413310185,2020
"2020-06-22","BB.A.5.L.10","BB","A","L",5,10,"N","1",1,0.7621243968,11.79530111,82.17,0.00927497136181088,2020
"2020-06-22","BB.A.5.L.11","BB","A","L",5,11,"N","1",1,7.41942743,27.35611841,75.15,0.0987282425815036,2020
"2020-06-22","BB.A.5.L.12","BB","A","L",5,12,"N","1",0,0,NA,65.45,0,2020
"2020-06-22","BB.A.5.L.13","BB","A","L",5,13,"Y","1",0,0,NA,78.75,0,2020
"2020-06-22","BB.A.5.L.14","BB","A","L",5,14,"N","1",0,0,NA,79.36,0,2020
"2020-06-22","BB.A.5.L.15","BB","A","L",5,15,"N","1",0,0,NA,52.08,0,2020
"2020-06-22","BB.A.6.L.1","BB","A","L",6,1,"N","1",1,0.1976996672,67.49873292,126.17,0.00156693086470635,2020
"2020-06-22","BB.A.6.L.2","BB","A","L",6,2,"Y","1",1,0.2024097984,34.44642992,42.14,0.00480327001423825,2020
"2020-06-22","BB.A.6.L.3","BB","A","L",6,3,"N","1",1,1.717490016,39.67347105,78.82,0.0217900281146917,2020
"2020-06-22","BB.A.6.L.4","BB","A","L",6,4,"Y","1",0,0,1.762937389,26.75,0,2020
"2020-06-22","BB.A.6.L.5","BB","A","L",6,5,"N","1",1,1.895072749,53.62536506,55.520437809,0.0341328855424264,2020
"2020-06-22","BB.A.6.L.6","BB","A","L",6,6,"Y","1",1,0.043505792,64.71468582,64.758191612,0.000671819130785273,2020
"2020-06-22","BB.A.6.L.7","BB","A","L",6,7,"N","1",1,1.724717011,42.33273562,57.42,0.0300368688784396,2020
"2020-06-22","BB.A.6.L.8","BB","A","L",6,8,"N","1",1,2.042219405,54.10031528,94.01,0.0217234273481544,2020
"2020-06-22","BB.A.6.L.9","BB","A","L",6,9,"Y","1",1,1.69072137,41.52829196,43.21901333,0.0391198511888841,2020
"2020-06-22","BB.A.6.L.10","BB","A","L",6,10,"N","1",0,0,17.50160708,44.8,0,2020
"2020-06-22","BB.A.6.L.11","BB","A","L",6,11,"N","1",1,9.989810746,56.62908045,114.48,0.0872624977812718,2020
"2020-06-22","BB.A.6.L.12","BB","A","L",6,12,"N","1",1,3.742019462,50.13736909,98.14,0.0381294014876707,2020
"2020-06-22","BB.A.6.L.13","BB","A","L",6,13,"N","1",0,0,15.69586503,25.97,0,2020
"2020-06-22","BB.A.6.L.14","BB","A","L",6,14,"N","1",1,0.506428992,2.467066048,18.7,0.0270817642780749,2020
"2020-06-22","BB.A.6.L.15","BB","A","L",6,15,"N","1",1,3.288264838,27.63270379,30.920968628,0.10634417302899,2020
"2020-07-20","BB.B.1.U.1","BB","B","U",1,1,"Y","1",1,3.230790451,14.79087265,30.3,0.106626747557756,2020
"2020-07-20","BB.B.1.U.2","BB","B","U",1,2,"Y","1",1,1.316140096,10.45900813,25.25,0.0521243602376238,2020
"2020-07-20","BB.B.1.U.3","BB","B","U",1,3,"N","1",1,0.495372768,9.914107072,16.5,0.030022592,2020
"2020-07-20","BB.B.1.U.4","BB","B","U",1,4,"N","1",1,7.015165139,22.38506033,80.55,0.0870908148851645,2020
"2020-07-20","BB.B.1.U.5","BB","B","U",1,5,"Y","1",1,2.831166381,11.38490846,34.4,0.0823013482848837,2020
"2020-07-20","BB.B.1.U.6","BB","B","U",1,6,"N","1",1,8.757284467,12.48991962,36.4,0.240584738104396,2020
"2020-07-20","BB.B.1.U.7","BB","B","U",1,7,"N","1",1,0.2783471808,47.56908915,75.6,0.00368184101587302,2020
"2020-07-20","BB.B.1.U.8","BB","B","U",1,8,"Y","1",1,3.555609728,22.00873523,34.5,0.103061151536232,2020
"2020-07-20","BB.B.1.U.9","BB","B","U",1,9,"Y","1",1,5.425675635,10.84094224,27.3,0.198742697252747,2020
"2020-07-20","BB.B.1.U.10","BB","B","U",1,10,"Y","1",1,3.790541005,21.09061919,44.1,0.0859533107709751,2020
"2020-07-20","BB.B.1.U.11","BB","B","U",1,11,"N","1",1,10.05875484,6.52759465,36.4,0.276339418681319,2020
"2020-07-20","BB.B.1.U.12","BB","B","U",1,12,"Y","1",1,9.596191194,21.390935,56,0.171360557035714,2020
"2020-07-20","BB.B.1.U.13","BB","B","U",1,13,"Y","1",1,10.65117069,11.19463354,58,0.183640873965517,2020
"2020-07-20","BB.B.1.U.14","BB","B","U",1,14,"Y","1",1,0.151191616,16.91307439,39.6,0.0038179701010101,2020
"2020-07-20","BB.B.1.U.15","BB","B","U",1,15,"Y","1",1,0.421305056,8.884511942,22,0.0191502298181818,2020
"2020-07-20","BB.B.2.U.1","BB","B","U",2,1,"Y","1",1,4.657852339,34.76425591,68.8,0.0677013421366279,2020
"2020-07-20","BB.B.2.U.2","BB","B","U",2,2,"N","1",1,0.87461024,23.62558664,33,0.0265033406060606,2020
"2020-07-20","BB.B.2.U.3","BB","B","U",2,3,"Y","1",1,10.43502601,25.12421735,68,0.153456264852941,2020
"2020-07-20","BB.B.2.U.4","BB","B","U",2,4,"Y","1",1,1.338935693,42.59080407,59,0.0226938253050847,2020
"2020-07-20","BB.B.2.U.5","BB","B","U",2,5,"Y","1",1,0.572766336,15.64063784,30.8,0.0185963096103896,2020
"2020-07-20","BB.B.2.U.6","BB","B","U",2,6,"N","1",1,34.16486475,53.71280811,108,0.316341340277778,2020
"2020-07-20","BB.B.2.U.7","BB","B","U",2,7,"Y","1",1,0.7116073408,27.61931048,59.2,0.0120203942702703,2020
"2020-07-20","BB.B.2.U.8","BB","B","U",2,8,"Y","1",1,1.256274688,15.58021513,60.3,0.0208337427529022,2020
"2020-07-20","BB.B.2.U.9","BB","B","U",2,9,"Y","1",1,15.31213316,45.52462255,102.6,0.149241063937622,2020
"2020-07-20","BB.B.2.U.10","BB","B","U",2,10,"Y","1",1,9.702618586,8.378784077,59.2,0.163895584222973,2020
"2020-07-20","BB.B.2.U.11","BB","B","U",2,11,"Y","1",1,0.034516992,21.5846796,48,0.000719104,2020
"2020-07-20","BB.B.2.U.12","BB","B","U",2,12,"Y","1",1,8.430559565,20.46501669,36,0.234182210138889,2020
"2020-07-20","BB.B.2.U.13","BB","B","U",2,13,"Y","1",1,7.14519712,20.84912609,50.4,0.141769784126984,2020
"2020-07-20","BB.B.2.U.14","BB","B","U",2,14,"Y","1",1,5.800580506,33.97227072,97.2,0.0596767541769547,2020
"2020-07-20","BB.B.2.U.15","BB","B","U",2,15,"Y","1",1,9.683472442,14.27914026,93.6,0.10345590215812,2020
"2020-07-20","BB.B.3.U.1","BB","B","U",3,1,"Y","1",0,0,29.92980961,37.03,0,2020
"2020-07-20","BB.B.3.U.2","BB","B","U",3,2,"Y","1",1,17.05840531,26.00939842,84.08,0.202883031755471,2020
"2020-07-20","BB.B.3.U.3","BB","B","U",3,3,"Y","1",1,2.110210688,1.8606816,19.08,0.110598044444444,2020
"2020-07-20","BB.B.3.U.4","BB","B","U",3,4,"Y","1",1,38.53654965,19.88928405,78.76,0.489290879253428,2020
"2020-07-20","BB.B.3.U.5","BB","B","U",3,5,"N","1",1,36.73341435,2.729161478,82.4,0.445793863470874,2020
"2020-07-20","BB.B.3.U.6","BB","B","U",3,6,"Y","1",1,3.701372109,14.21882541,35.55,0.104117358902954,2020
"2020-07-20","BB.B.3.U.7","BB","B","U",3,7,"Y","1",1,17.82563535,24.56435893,102,0.174761130882353,2020
"2020-07-20","BB.B.3.U.8","BB","B","U",3,8,"N","1",1,0.103550976,54.62655558,112.77,0.000918249321628093,2020
"2020-07-20","BB.B.3.U.9","BB","B","U",3,9,"Y","1",1,13.05713088,1.794434144,15.75,0.829024182857143,2020
"2020-07-20","BB.B.3.U.10","BB","B","U",3,10,"Y","1",1,9.80048864,6.992441453,48.08,0.203837118136439,2020
"2020-07-20","BB.B.3.U.11","BB","B","U",3,11,"Y","1",1,23.16251962,6.089858067,57.92,0.399905380179558,2020
"2020-07-20","BB.B.3.U.12","BB","B","U",3,12,"Y","1",1,11.12975238,10.74504972,40.5,0.274808700740741,2020
"2020-07-20","BB.B.3.U.13","BB","B","U",3,13,"Y","1",1,33.97502129,0.9234733568,52.56,0.646404514649924,2020
"2020-07-20","BB.B.3.U.14","BB","B","U",3,14,"Y","1",1,1.930614464,16.52842566,24.78,0.0779101882163035,2020
"2020-07-20","BB.B.3.U.15","BB","B","U",3,15,"Y","1",1,11.32355091,19.14547883,55.3,0.204765839240506,2020
"2020-07-20","BB.B.4.L.1","BB","B","L",4,1,"N","1",1,4.676962528,41.04863161,121.5,0.0384935187489712,2020
"2020-07-20","BB.B.4.L.2","BB","B","L",4,2,"N","1",1,44.8021028,14.89541239,102,0.439236301960784,2020
"2020-07-20","BB.B.4.L.3","BB","B","L",4,3,"N","1",0,0,21.21090732,82.8,0,2020
"2020-07-20","BB.B.4.L.4","BB","B","L",4,4,"Y","1",1,36.42957493,26.67421007,98.4,0.370219257418699,2020
"2020-07-20","BB.B.4.L.5","BB","B","L",4,5,"N","1",1,16.5518325,32.831592,63.35,0.261275966850829,2020
"2020-07-20","BB.B.4.L.6","BB","B","L",4,6,"N","1",1,2.496369536,52.42446138,84,0.029718684952381,2020
"2020-07-20","BB.B.4.L.7","BB","B","L",4,7,"Y","1",1,27.2631922,56.46152922,115.65,0.235738799827064,2020
"2020-07-20","BB.B.4.L.8","BB","B","L",4,8,"N","1",1,31.93522886,20.49708873,76.65,0.416637036660144,2020
"2020-07-20","BB.B.4.L.9","BB","B","L",4,9,"N","1",1,0.6790858624,20.2816991,106.5,0.0063763930741784,2020
"2020-07-20","BB.B.4.L.10","BB","B","L",4,10,"N","1",1,3.281145709,29.7511662,72,0.0455714681805556,2020
"2020-07-20","BB.B.4.L.11","BB","B","L",4,11,"N","1",1,7.19950745,27.5542855,74.55,0.0965728698859826,2020
"2020-07-20","BB.B.4.L.12","BB","B","L",4,12,"N","1",1,1.04000416,43.9590073,120,0.00866670133333333,2020
"2020-07-20","BB.B.4.L.13","BB","B","L",4,13,"N","1",1,8.483305843,49.61078721,62.65,0.135407914493216,2020
"2020-07-20","BB.B.4.L.14","BB","B","L",4,14,"N","1",1,28.60133688,55.38603727,111.15,0.257321969230769,2020
"2020-07-20","BB.B.4.L.15","BB","B","L",4,15,"N","1",1,5.043471859,29.0488353,72,0.0700482202638889,2020
"2020-07-20","BB.B.5.L.1","BB","B","L",5,1,"Y","1",1,0.394248768,18.43820409,63.2,0.00623811341772152,2020
"2020-07-20","BB.B.5.L.2","BB","B","L",5,2,"Y","1",1,9.599822669,27.79362129,72.72,0.132010762775028,2020
"2020-07-20","BB.B.5.L.3","BB","B","L",5,3,"Y","1",1,0.145259008,18.59387213,84.8,0.00171296,2020
"2020-07-20","BB.B.5.L.4","BB","B","L",5,4,"Y","1",1,2.753844723,10.21596895,48,0.0573717650625,2020
"2020-07-20","BB.B.5.L.5","BB","B","L",5,5,"N","1",1,1.64315264,15.04721524,78.4,0.0209585795918367,2020
"2020-07-20","BB.B.5.L.6","BB","B","L",5,6,"N","1",1,17.77630481,36.39074332,150,0.118508698733333,2020
"2020-07-20","BB.B.5.L.7","BB","B","L",5,7,"Y","1",1,12.22190956,1.258432,66.5,0.183788113684211,2020
"2020-07-20","BB.B.5.L.8","BB","B","L",5,8,"N","1",1,0.6465284288,17.47523395,111.6,0.00579326549103943,2020
"2020-07-20","BB.B.5.L.9","BB","B","L",5,9,"N","1",1,0.027685504,16.58865062,54,0.000512694518518519,2020
"2020-07-20","BB.B.5.L.10","BB","B","L",5,10,"Y","1",1,0.563957312,30.05967979,102.3,0.00551277919843597,2020
"2020-07-20","BB.B.5.L.11","BB","B","L",5,11,"N","1",0,0,25.06640139,127,0,2020
"2020-07-20","BB.B.5.L.12","BB","B","L",5,12,"N","1",1,10.24505671,32.82506613,130,0.0788081285384615,2020
"2020-07-20","BB.B.5.L.13","BB","B","L",5,13,"Y","1",1,9.943374605,41.47428724,120.6,0.0824492089966832,2020
"2020-07-20","BB.B.5.L.14","BB","B","L",5,14,"N","1",0,0,21.58609983,90,0,2020
"2020-07-20","BB.B.5.L.15","BB","B","L",5,15,"N","1",0,0,20.44006378,92.25,0,2020
"2020-07-20","BB.B.6.L.1","BB","B","L",6,1,"Y","1",1,0.764767104,27.12379389,57.24,0.0133607111111111,2020
"2020-07-20","BB.B.6.L.2","BB","B","L",6,2,"N","1",0,0,5.706270016,35.07,0,2020
"2020-07-20","BB.B.6.L.3","BB","B","L",6,3,"N","1",1,1.756807027,21.243267,67.14,0.0261663245010426,2020
"2020-07-20","BB.B.6.L.4","BB","B","L",6,4,"N","1",1,2.702141146,28.54589396,60.55,0.0446266085218827,2020
"2020-07-20","BB.B.6.L.5","BB","B","L",6,5,"Y","1",1,1.200184576,48.3835823,79.92,0.0150173245245245,2020
"2020-07-20","BB.B.6.L.6","BB","B","L",6,6,"Y","1",1,0.192000768,17.56510397,67.36,0.002850367695962,2020
"2020-07-20","BB.B.6.L.7","BB","B","L",6,7,"Y","1",1,0.7466816384,18.02148332,42.48,0.0175772513747646,2020
"2020-07-20","BB.B.6.L.8","BB","B","L",6,8,"Y","1",1,7.622304646,22.55421156,59.22,0.128711662377575,2020
"2020-07-20","BB.B.6.L.9","BB","B","L",6,9,"N","1",1,9.816614547,39.31898874,77.68,0.126372483869722,2020
"2020-07-20","BB.B.6.L.10","BB","B","L",6,10,"Y","1",1,1.173397952,12.06118982,75.04,0.0156369663113006,2020
"2020-07-20","BB.B.6.L.11","BB","B","L",6,11,"Y","1",1,1.753678925,16.25397962,37.76,0.0464427681408898,2020
"2020-07-20","BB.B.6.L.12","BB","B","L",6,12,"Y","1",1,4.215387648,58.73495853,89.37,0.0471678152400134,2020
"2020-07-20","BB.B.6.L.13","BB","B","L",6,13,"Y","1",1,13.97866266,58.40079091,75.24,0.185787648325359,2020
"2020-07-20","BB.B.6.L.14","BB","B","L",6,14,"Y","1",1,3.875089658,42.12432131,48.3,0.0802295995445135,2020
"2020-07-20","BB.B.6.L.15","BB","B","L",6,15,"Y","1",1,1.708591104,14.44419261,16.152783714,0.105776882440339,2020
"2020-07-07","BB.C.1.U.1","BB","C","U",1,1,"N","1",0,0,19.56135465,44.8,0,2020
"2020-07-07","BB.C.1.U.2","BB","C","U",1,2,"Y","1",1,2.295397946,39.14054308,57.05,0.0402348456792287,2020
"2020-07-07","BB.C.1.U.3","BB","C","U",1,3,"N","1",0,0,5.090537216,20.1,0,2020
"2020-07-07","BB.C.1.U.4","BB","C","U",1,4,"Y","1",0,0,16.0617811,32.9,0,2020
"2020-07-07","BB.C.1.U.5","BB","C","U",1,5,"Y","1",1,0.1651422336,26.78045768,26.9455999136,0.00612872729237879,2020
"2020-07-07","BB.C.1.U.6","BB","C","U",1,6,"N","1",1,0.1260948864,6.701186355,10,0.01260948864,2020
"2020-07-07","BB.C.1.U.7","BB","C","U",1,7,"N","0",0,0,8.649598643,44.45,0,2020
"2020-07-07","BB.C.1.U.8","BB","C","U",1,8,"Y","1",1,0.36494528,28.98846652,61.2,0.00596315816993464,2020
"2020-07-07","BB.C.1.U.9","BB","C","U",1,9,"Y","1",1,2.535632614,4.972927757,16.75,0.15138105158209,2020
"2020-07-07","BB.C.1.U.10","BB","C","U",1,10,"N","0",0,0,5.590350451,26.7,0,2020
"2020-07-07","BB.C.1.U.11","BB","C","U",1,11,"N","1",1,0.173573728,16.80468744,39.9,0.00435021874686717,2020
"2020-07-07","BB.C.1.U.12","BB","C","U",1,12,"N","0",0,0,5.231373734,8.4,0,2020
"2020-07-07","BB.C.1.U.13","BB","C","U",1,13,"N","1",1,1.409479795,8.522191392,15.4,0.091524662012987,2020
"2020-07-07","BB.C.1.U.14","BB","C","U",1,14,"N","1",0,0,8.823513946,24.5,0,2020
"2020-07-07","BB.C.1.U.15","BB","C","U",1,15,"Y","1",0,0,8.470326016,12,0,2020
"2020-07-07","BB.C.2.U.1","BB","C","U",2,1,"Y","1",0,0,12.82728726,42,0,2020
"2020-07-07","BB.C.2.U.2","BB","C","U",2,2,"Y","0",0,0,13.63174891,17.4,0,2020
"2020-07-07","BB.C.2.U.3","BB","C","U",2,3,"Y","0",0,0,13.73673809,16.2,0,2020
"2020-07-07","BB.C.2.U.4","BB","C","U",2,4,"N","1",0,0,27.50186282,30.6,0,2020
"2020-07-07","BB.C.2.U.5","BB","C","U",2,5,"N","1",1,0.145438784,9.91599472,16,0.009089924,2020
"2020-07-07","BB.C.2.U.6","BB","C","U",2,6,"N","1",1,0.732227648,12.31835939,31.2,0.0234688348717949,2020
"2020-07-07","BB.C.2.U.7","BB","C","U",2,7,"N","1",1,0.11325888,10.83937819,16.4,0.00690602926829268,2020
"2020-07-07","BB.C.2.U.8","BB","C","U",2,8,"Y","1",1,1.253344339,7.083408109,15.6,0.0803425858333333,2020
"2020-07-07","BB.C.2.U.9","BB","C","U",2,9,"N","1",1,7.002023514,13.71423014,23,0.304435804956522,2020
"2020-07-07","BB.C.2.U.10","BB","C","U",2,10,"N","1",0,0,15.07392996,24.5,0,2020
"2020-07-07","BB.C.2.U.11","BB","C","U",2,11,"N","1",1,0.9860174272,8.835199386,9.8212168132,0.100396666314785,2020
"2020-07-07","BB.C.2.U.12","BB","C","U",2,12,"Y","1",1,2.53124608,5.742153306,15.6,0.162259364102564,2020
"2020-07-07","BB.C.2.U.13","BB","C","U",2,13,"N","1",0,0,15.46932929,30.1,0,2020
"2020-07-07","BB.C.2.U.14","BB","C","U",2,14,"N","1",0,0,15.91039173,25.2,0,2020
"2020-07-07","BB.C.2.U.15","BB","C","U",2,15,"N","1",1,1.222117248,10.31279631,18.5,0.0660603917837838,2020
"2020-07-07","BB.C.3.U.1","BB","C","U",3,1,"N","1",0,0,24.05201531,38.82,0,2020
"2020-07-07","BB.C.3.U.2","BB","C","U",3,2,"N","1",1,0.11325888,9.202284,25.92,0.00436955555555556,2020
"2020-07-07","BB.C.3.U.3","BB","C","U",3,3,"N","1",1,0.456271488,25.26870332,60.1,0.00759187168053245,2020
"2020-07-07","BB.C.3.U.4","BB","C","U",3,4,"N","1",1,0.408001632,11.94886577,30.36,0.0134387889328063,2020
"2020-07-07","BB.C.3.U.5","BB","C","U",3,5,"N","1",1,0.382743104,36.95232758,37.335070684,0.0102515703596625,2020
"2020-07-07","BB.C.3.U.6","BB","C","U",3,6,"N","1",1,0.7353377728,35.80237242,40.11,0.018333028491648,2020
"2020-07-07","BB.C.3.U.7","BB","C","U",3,7,"Y","1",1,0.2014030528,31.35949622,31.5608992728,0.00638141046169665,2020
"2020-07-07","BB.C.3.U.8","BB","C","U",3,8,"N","1",0,0,33.7881801,50.08,0,2020
"2020-07-07","BB.C.3.U.9","BB","C","U",3,9,"N","1",0,0,34.18260864,43.54,0,2020
"2020-07-07","BB.C.3.U.10","BB","C","U",3,10,"Y","1",1,0.194337856,27.72501876,43.36,0.00448196162361624,2020
"2020-07-07","BB.C.3.U.11","BB","C","U",3,11,"Y","1",1,10.00999959,15.79880477,35.56,0.281496051462317,2020
"2020-07-07","BB.C.3.U.12","BB","C","U",3,12,"N","1",1,0.024629312,26.05745254,40.74,0.000604548649975454,2020
"2020-07-07","BB.C.3.U.13","BB","C","U",3,13,"N","1",0,0,29.68786707,40.88,0,2020
"2020-07-07","BB.C.3.U.14","BB","C","U",3,14,"Y","1",1,0.9068980096,21.39073725,37.92,0.0239160867510549,2020
"2020-07-07","BB.C.3.U.15","BB","C","U",3,15,"Y","1",0,0,13.81988449,14.14,0,2020
"2020-07-07","BB.C.4.L.1","BB","C","L",4,1,"N","1",0,0,25.18978166,39.6,0,2020
"2020-07-07","BB.C.4.L.2","BB","C","L",4,2,"N","1",1,0.34337216,11.25604502,31.2,0.0110055179487179,2020
"2020-07-07","BB.C.4.L.3","BB","C","L",4,3,"N","1",1,0.022472,9.327839558,22.8,0.000985614035087719,2020
"2020-07-07","BB.C.4.L.4","BB","C","L",4,4,"N","1",1,0.441170304,12.13184179,33.25,0.0132682798195489,2020
"2020-07-07","BB.C.4.L.5","BB","C","L",4,5,"N","1",0,0,21.58007733,32.4,0,2020
"2020-07-07","BB.C.4.L.6","BB","C","L",4,6,"N","1",1,0.7888391104,23.12796667,35.35,0.0223151092050919,2020
"2020-07-07","BB.C.4.L.7","BB","C","L",4,7,"N","1",1,0.4487748288,18.91301048,26.4,0.0169990465454545,2020
"2020-07-07","BB.C.4.L.8","BB","C","L",4,8,"N","1",0,0,27.27241471,27.27241471,0,2020
"2020-07-07","BB.C.4.L.9","BB","C","L",4,9,"Y","1",1,0.967284768,9.295515834,29.6,0.0326785394594595,2020
"2020-07-07","BB.C.4.L.10","BB","C","L",4,10,"N","1",1,5.287769466,8.468708032,25.8,0.204952304883721,2020
"2020-07-07","BB.C.4.L.11","BB","C","L",4,11,"Y","1",1,0.039370944,14.68484076,32.4,0.00121515259259259,2020
"2020-07-07","BB.C.4.L.12","BB","C","L",4,12,"N","1",1,2.805674144,16.01967756,56,0.050101324,2020
"2020-07-07","BB.C.4.L.13","BB","C","L",4,13,"N","1",0,0,20.42875587,45.15,0,2020
"2020-07-07","BB.C.4.L.14","BB","C","L",4,14,"N","1",0,0,20.76847858,54,0,2020
"2020-07-07","BB.C.4.L.15","BB","C","L",4,15,"N","1",1,0.2337088,14.13672172,28.2,0.00828754609929078,2020
"2020-07-07","BB.C.5.L.1","BB","C","L",5,1,"N","1",1,4.82788448,26.38198418,60.9,0.079275607224959,2020
"2020-07-07","BB.C.5.L.2","BB","C","L",5,2,"N","1",1,1.591161421,24.25850602,62.3,0.0255403117335474,2020
"2020-07-07","BB.C.5.L.3","BB","C","L",5,3,"N","1",1,1.459817075,10.71078442,18,0.0811009486111111,2020
"2020-07-07","BB.C.5.L.4","BB","C","L",5,4,"N","1",1,0.48809184,18.13071522,75.2,0.0064905829787234,2020
"2020-07-07","BB.C.5.L.5","BB","C","L",5,5,"N","1",1,0.214113216,17.70806184,44,0.00486620945454545,2020
"2020-07-07","BB.C.5.L.6","BB","C","L",5,6,"N","1",1,0.7249287424,17.05139405,53.9,0.0134495128460111,2020
"2020-07-07","BB.C.5.L.7","BB","C","L",5,7,"N","0",0,0,23.66346544,64,0,2020
"2020-07-07","BB.C.5.L.8","BB","C","L",5,8,"N","0",0,0,17.4659575,42,0,2020
"2020-07-07","BB.C.5.L.9","BB","C","L",5,9,"N","1",0,0,13.60949264,25.2,0,2020
"2020-07-07","BB.C.5.L.10","BB","C","L",5,10,"N","1",1,0.2396234304,14.81228397,22.2,0.0107938482162162,2020
"2020-07-07","BB.C.5.L.11","BB","C","L",5,11,"N","1",1,7.149475789,7.892561907,39.6,0.18054231790404,2020
"2020-07-07","BB.C.5.L.12","BB","C","L",5,12,"N","1",1,0.7925245184,23.34905519,57.6,0.0137591062222222,2020
"2020-07-07","BB.C.5.L.13","BB","C","L",5,13,"N","1",1,0.7296928064,11.4857628,25.5,0.028615404172549,2020
"2020-07-07","BB.C.5.L.14","BB","C","L",5,14,"N","0",0,0,11.29660249,19.8,0,2020
"2020-07-07","BB.C.5.L.15","BB","C","L",5,15,"N","1",0,0,23.32014721,56,0,2020
"2020-07-07","BB.C.6.L.1","BB","C","L",6,1,"N","1",1,0.194517632,43.71846701,60.96,0.00319090603674541,2020
"2020-07-07","BB.C.6.L.2","BB","C","L",6,2,"N","1",1,1.448976582,30.18965784,41.58,0.0348479216450216,2020
"2020-07-07","BB.C.6.L.3","BB","C","L",6,3,"Y","1",1,0.111640896,19.71414627,37.84,0.00295034080338266,2020
"2020-07-07","BB.C.6.L.4","BB","C","L",6,4,"N","1",1,6.30256903,38.39515583,80.64,0.0781568580109127,2020
"2020-07-07","BB.C.6.L.5","BB","C","L",6,5,"N","1",0,0,30.13797224,47.95,0,2020
"2020-07-07","BB.C.6.L.6","BB","C","L",6,6,"Y","1",1,14.49075459,37.699189,60.88,0.238021593134034,2020
"2020-07-07","BB.C.6.L.7","BB","C","L",6,7,"Y","1",1,1.723512512,22.53664745,30.87,0.0558313091026887,2020
"2020-07-07","BB.C.6.L.8","BB","C","L",6,8,"N","1",1,11.59269356,62.68052038,91.92,0.126117205831158,2020
"2020-07-07","BB.C.6.L.9","BB","C","L",6,9,"Y","1",1,3.026295251,25.62836319,29.76,0.10169002859543,2020
"2020-07-07","BB.C.6.L.10","BB","C","L",6,10,"N","1",1,2.767813318,45.65442082,48.422234138,0.0571599672603277,2020
"2020-07-07","BB.C.6.L.11","BB","C","L",6,11,"N","1",1,9.81210217,37.96423276,47.77633493,0.205375782474238,2020
"2020-07-07","BB.C.6.L.12","BB","C","L",6,12,"Y","1",0,0,26.73536986,64.8,0,2020
"2020-07-07","BB.C.6.L.13","BB","C","L",6,13,"Y","1",1,14.73934884,28.79741856,58.73,0.250967969351269,2020
"2020-07-07","BB.C.6.L.14","BB","C","L",6,14,"N","1",1,8.094809907,30.73705778,95.49,0.0847712839773798,2020
"2020-07-07","BB.C.6.L.15","BB","C","L",6,15,"Y","1",1,1.023356902,28.23669722,29.260054122,0.0349745389305538,2020
"2020-07-22","BB.D.1.U.1","BB","D","U",1,1,"Y","1",0,0,19.63002908,19.63002908,0,2020
